3,33,-11.0062,0.624656
3,34,-10.8118,0.568205
3,35,-10.6349,0.516667
3,36,-10.4739,0.469576
3,37,-10.3275,0.426524
3,38,-10.1945,0.387151
3,39,-10.0738,0.351137
3,40,-9.96422,0.318196
3,41,-9.86496,0.288071
3,42,-9.77509,0.260532
3,43,-9.69383,0.235369
3,44,-9.62043,0.21239
3,45,-9.55421,0.191421
3,46,-9.49455,0.172301
3,47,-9.44087,0.154883
3,48,-9.39263,0.139031
3,49,-9.34935,0.124619
3,50,-9.31058,0.111531
3,51,-9.27589,0.0996567
3,52,-9.24492,0.0888964
3,53,-9.21732,0.0791565
3,54,-9.19275,0.070349
3,55,-9.17094,0.0623928
3,56,-9.15161,0.0552113
3,57,-9.13453,0.0487343
3,58,-9.11946,0.0428946
3,59,-9.10622,0.0376311
3,60,-9.09463,0.0328849
3,61,-9.08452,0.0286028
3,62,-9.07574,0.0247326
3,63,-9.06818,0.0212278
3,64,-9.06171,0.0180416
3,65,-9.05625,0.0151333
3,66,-9.0517,0.0124602
3,67,-9.04799,0.0099859
3,68,-9.04507,0.00767052
3,69,-9.04288,0.00548121
3,70,-9.0414,0.00337935
3,71,-9.04059,0.00133424
3,72,-9.04046,-0.000692768
3,73,-9.04097,-0.00273153
3,74,-9.04217,-0.00482234
3,75,-9.04405,-0.00699561
3,76,-9.04667,-0.00929501
3,77,-9.05004,-0.0117531
3,78,-9.05426,-0.014419
3,79,-9.05936,-0.0173292
3,80,-9.06547,-0.0205405
3,81,-9.07266,-0.0240956
3,82,-9.08107,-0.0280617
3,83,-9.09082,-0.0324906
3,84,-9.1021,-0.0374631
3,85,-9.11505,-0.0430437
3,86,-9.12994,-0.049331
3,87,-9.14694,-0.0564068
3,88,-9.16639,-0.0643931
3,89,-9.18852,-0.073395
3,90,-9.21376,-0.0835654
3,91,-9.24242,-0.0950416
3,92,-9.27501,-0.108017
3,93,-9.31197,-0.122674
3,94,-9.35394,-0.13926
3,95,-9.40148,-0.158019
3,96,-9.4554,-0.179276
3,97,-9.51644,-0.203361
3,98,-9.58565,-0.230708
3,99,-9.66398,-0.261773
3,100,-9.7528,-0.297144
3,101,-9.85337,-0.337465
3,102,-9.96747,-0.383557
3,103,-10.0968,-0.436348
3,104,-10.2437,-0.497014
3,105,-10.4106,-0.566932
3,106,-10.6005,-0.647844
3,107,-10.8168,-0.741852
3,108,-11.0637,-0.85164
3,109,-11.3459,-0.980538
3,110,-11.6694,-1.13286
3,111,-12.0409,-1.31412
3,112,-12.4692,-1.5316
3,113,-12.9641,-1.79493
3,114,-13.5385,-2.11717
3,115,-14.2073,-2.51621
3,116,-14.9894,-3.01712
3,117,-15.9073,-3.65567
3,118,-16.9881,-4.48408
3,119,-18.2624,-5.58011
3,120,-19.7614,-7.06207
3,121,-21.5062,-9.11277
3,122,-23.4812,-12.0163
3,123,-25.5638,-16.2063
3,124,-27.3585,-22.2959
3,125,-27.815,-30.9551
3,126,-24.4705,-42.1839
3,127,-12.5316,-52.9099
3,128,12.5316,-52.9099
3,129,24.4705,-42.1839
3,130,27.815,-30.9551
3,131,27.3585,-22.2959
3,132,25.5638,-16.2063
3,133,23.4812,-12.0163
3,134,21.5062,-9.11277
3,135,19.7614,-7.06207
3,136,18.2624,-5.58011
3,137,16.9881,-4.48408
3,138,15.9073,-3.65567
3,139,14.9894,-3.01712
3,140,14.2073,-2.51621
3,141,13.5385,-2.11717
3,142,12.9641,-1.79493
3,143,12.4692,-1.5316
3,144,12.0409,-1.31412
3,145,11.6694,-1.13286
3,146,11.3459,-0.980538
3,147,11.0637,-0.85164
3,148,10.8168,-0.741852
3,149,10.6005,-0.647844
3,150,10.4106,-0.566932
3,151,10.2437,-0.497014
3,152,10.0968,-0.436348
3,153,9.96747,-0.383557
3,154,9.85337,-0.337465
3,155,9.7528,-0.297144
3,156,9.66398,-0.261773
3,157,9.58565,-0.230708
3,158,9.51644,-0.203361
3,159,9.4554,-0.179276
3,160,9.40148,-0.158019
3,161,9.35394,-0.13926
3,162,9.31197,-0.122674
3,163,9.27501,-0.108017
3,164,9.24242,-0.0950416
3,165,9.21376,-0.0835654
3,166,9.18852,-0.073395
3,167,9.16639,-0.0643931
3,168,9.14694,-0.0564068
3,169,9.12994,-0.049331
3,170,9.11505,-0.0430437
3,171,9.1021,-0.0374631
3,172,9.09082,-0.0324906
3,173,9.08107,-0.0280617
3,174,9.07266,-0.0240956
3,175,9.06547,-0.0205405
3,176,9.05936,-0.0173292
3,177,9.05426,-0.014419
3,178,9.05004,-0.0117531
3,179,9.04667,-0.00929501
3,180,9.04405,-0.00699561
3,181,9.04217,-0.00482234
3,182,9.04097,-0.00273153
3,183,9.04046,-0.000692768
3,184,9.04059,0.00133424
3,185,9.0414,0.00337935
3,186,9.04288,0.00548121
3,187,9.04507,0.00767052
3,188,9.04799,0.0099859
3,189,9.0517,0.0124602
3,190,9.05625,0.0151333
3,191,9.06171,0.0180416
3,192,9.06818,0.0212278
3,193,9.07574,0.0247326
3,194,9.08452,0.0286028
3,195,9.09463,0.0328849
3,196,9.10622,0.0376311
3,197,9.11946,0.0428946
3,198,9.13453,0.0487343
3,199,9.15161,0.0552113
3,200,9.17094,0.0623928
3,201,9.19275,0.070349
3,202,9.21732,0.0791565
3,203,9.24492,0.0888964
3,204,9.27589,0.0996567
3,205,9.31058,0.111531
3,206,9.34935,0.124619
3,207,9.39263,0.139031
3,208,9.44087,0.154883
3,209,9.49455,0.172301
3,210,9.55421,0.191421
3,211,9.62043,0.21239
3,212,9.69383,0.235369
3,213,9.77509,0.260532
3,214,9.86496,0.288071
3,215,9.96422,0.318196
3,216,10.0738,0.351137
3,217,10.1945,0.387151
3,218,10.3275,0.426524
3,219,10.4739,0.469576
3,220,10.6349,0.516667
3,221,10.8118,0.568205
3,222,11.0062,0.624656
3,223,11.2197,0.686554
3,224,11.454,0.754513
3,225,11.7112,0.829249
3,226,11.9936,0.911597
3,227,12.3036,1.00254
3,228,12.644,1.10325
3,229,13.0181,1.2151
3,230,13.4294,1.33977
3,231,13.8822,1.47928
3,232,14.3811,1.63607
3,233,14.9317,1.81318
3,234,15.5405,2.01433
3,235,16.2149,2.24421
3,236,16.9638,2.50873
3,237,17.7979,2.81539
3,238,18.7296,3.17393
3,239,19.7743,3.59701
3,240,20.9504,4.10143
3,241,22.2802,4.70976
3,242,23.7912,5.45282
3,243,25.5171,6.37347
3,244,27.4987,7.53243
3,245,29.7852,9.0176
3,246,32.434,10.9589
3,247,35.5063,13.5522
3,248,39.054,17.0985
3,249,43.0819,22.0649
3,250,47.4513,29.1688
3,251,51.6436,39.4568
3,252,54.2123,54.2123
3,253,51.6436,74.1051
3,254,36.6808,96.0628
4,1,-20.9746,75.8564
4,2,-33.8427,64.307
4,3,-39.4568,51.6436
4,4,-40.6037,40.6037
4,5,-39.4568,31.8576
4,6,-37.3094,25.1948
4,7,-34.8413,20.1764
4,8,-32.381,16.3857
4,9,-30.0724,13.4935
4,10,-27.9674,11.2574
4,11,-26.0746,9.50361
4,12,-24.383,8.10826
4,13,-22.8743,6.98275
4,14,-21.5283,6.06315
4,15,-20.3259,5.30276
4,16,-19.2495,4.66709
4,17,-18.2836,4.13029
4,18,-17.415,3.67281
4,19,-16.6319,3.27962
4,20,-15.9246,2.93908
4,21,-15.2844,2.64209
4,22,-14.7039,2.38141
4,23,-14.1769,2.15129
4,24,-13.6978,1.9471
4,25,-13.2618,1.76505
4,26,-12.8646,1.60207
4,27,-12.5026,1.45561
4,28,-12.1725,1.32356
4,29,-11.8714,1.20417
4,30,-11.5967,1.09594
4,31,-11.3461,0.997617
4,32,-11.1174,0.90813
4,33,-10.9089,0.826561
4,34,-10.7189,0.752115
4,35,-10.5457,0.684104
4,36,-10.388,0.621925
4,37,-10.2445,0.565049
4,38,-10.114,0.513008
4,39,-9.99542,0.465386
4,40,-9.88781,0.42181
4,41,-9.79024,0.381946
4,42,-9.70186,0.345491
4,43,-9.6219,0.312171
4,44,-9.54965,0.281734
4,45,-9.48443,0.253953
4,46,-9.42565,0.228616
4,47,-9.37274,0.20553
4,48,-9.32519,0.184515
4,49,-9.2825,0.165405
4,50,-9.24425,0.148047
4,51,-9.21003,0.132297
4,52,-9.17945,0.118023
4,53,-9.1522,0.105101
4,54,-9.12794,0.0934142
4,55,-9.10639,0.0828556
4,56,-9.08729,0.073325
4,57,-9.07041,0.0647276
4,58,-9.05552,0.0569767
4,59,-9.04243,0.049989
4,60,-9.03096,0.0436892
4,61,-9.02095,0.0380036
4,62,-9.01227,0.0328667
4,63,-9.00478,0.0282129
4,64,-8.99837,0.0239848
4,65,-8.99296,0.0201231
4,66,-8.98844,0.0165771
4,67,-8.98476,0.0132921
4,68,-8.98184,0.0102227
4,69,-8.97966,0.00731698
4,70,-8.97816,0.00453309
4,71,-8.97733,0.00182014
4,72,-8.97715,-0.000861688
4,73,-8.97762,-0.00356433
4,74,-8.97875,-0.00632736
4,75,-8.98055,-0.00920594
4,76,-8.98306,-0.0122414
4,77,-8.98633,-0.0154944
4,78,-8.99039,-0.0190104
4,79,-8.99534,-0.0228585
4,80,-9.00123,-0.0270906
4,81,-9.0082,-0.0317877
4,82,-9.01632,-0.0370114
4,83,-9.02577,-0.0428583
4,84,-9.03666,-0.049404
4,85,-9.04921,-0.0567655
4,86,-9.06357,-0.0650374
4,87,-9.08002,-0.0743635
4,88,-9.09876,-0.0848644
4,89,-9.12015,-0.0967185
4,90,-9.14444,-0.110082
4,91,-9.17208,-0.125179
4,92,-9.20342,-0.142215
4,93,-9.239,-0.161474
4,94,-9.27927,-0.183227
4,95,-9.32492,-0.207844
4,96,-9.37654,-0.235689
4,97,-9.43501,-0.267246
4,98,-9.50108,-0.303011
4,99,-9.57586,-0.343634
4,100,-9.66035,-0.389803
4,101,-9.75597,-0.442405
4,102,-9.86405,-0.502418
4,103,-9.98641,-0.571083
4,104,-10.1248,-0.649818
4,105,-10.2817,-0.740414
4,106,-10.4593,-0.844981
4,107,-10.6609,-0.96619
4,108,-10.8897,-1.10728
4,109,-11.15,-1.27237
4,110,-11.446,-1.46661
4,111,-11.7836,-1.69666
4,112,-12.1687,-1.97103
4,113,-12.609,-2.30093
4,114,-13.1124,-2.70115
4,115,-13.6889,-3.19156
4,116,-14.3481,-3.79911
4,117,-15.1008,-4.56096
4,118,-15.9551,-5.52869
4,119,-16.9141,-6.7747
4,120,-17.9668,-8.40055
4,121,-19.0727,-10.5472
4,122,-20.1289,-13.4028
4,123,-20.9105,-17.1962
4,124,-20.963,-22.1376
4,125,-19.4484,-28.2272
4,126,-15.0317,-34.7947
4,127,-6.26187,-39.7728
4,128,6.26187,-39.7728
4,129,15.0317,-34.7947
4,130,19.4484,-28.2272
4,131,20.963,-22.1376
4,132,20.9105,-17.1962
4,133,20.1289,-13.4028
4,134,19.0727,-10.5472
4,135,17.9668,-8.40055
4,136,16.9141,-6.7747
4,137,15.9551,-5.52869
4,138,15.1008,-4.56096
4,139,14.3481,-3.79911
4,140,13.6889,-3.19156
4,141,13.1124,-2.70115
4,142,12.609,-2.30093
4,143,12.1687,-1.97103
4,144,11.7836,-1.69666
4,145,11.446,-1.46661
4,146,11.15,-1.27237
4,147,10.8897,-1.10728
4,148,10.6609,-0.96619
4,149,10.4593,-0.844981
4,150,10.2817,-0.740414
4,151,10.1248,-0.649818
4,152,9.98641,-0.571083
4,153,9.86405,-0.502418
4,154,9.75597,-0.442405
4,155,9.66035,-0.389803
